
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set ALL_NODES and time  0.1000000E+01

         1  2.456300E-02 -1.050138E-02  1.827528E-01
         2 -6.689817E-02  4.166861E-02  2.506702E-01
         3  2.448582E-02 -1.068546E-02  1.819029E-01
         4  2.467462E-02 -1.095038E-02  1.853784E-01
         5  2.485298E-02 -1.118218E-02  1.931708E-01
         6  2.482769E-02 -1.130927E-02  2.050811E-01
         7  2.447350E-02 -1.128396E-02  2.207488E-01
         8  2.372811E-02 -1.108382E-02  2.397618E-01
         9  2.257267E-02 -1.070335E-02  2.616680E-01
        10  2.101851E-02 -1.014886E-02  2.859880E-01
        11  1.909782E-02 -9.435132E-03  3.122272E-01
        12  1.685447E-02 -8.581900E-03  3.398829E-01
        13  1.435380E-02 -7.617814E-03  3.684477E-01
        14  1.168837E-02 -6.582616E-03  3.974147E-01
        15  8.956645E-03 -5.518335E-03  4.262758E-01
        16  6.257541E-03 -4.466982E-03  4.545194E-01
        17  3.686485E-03 -3.468787E-03  4.816306E-01
        18  1.330967E-03 -2.560119E-03  5.070974E-01
        19 -7.337054E-04 -1.771400E-03  5.304176E-01
        20 -2.446590E-03 -1.125538E-03  5.511098E-01
        21 -3.766009E-03 -6.351932E-04  5.687219E-01
        22 -4.677093E-03 -2.987759E-04  5.828425E-01
        23 -5.203026E-03 -9.496240E-05  5.931147E-01
        24 -5.417790E-03  2.260667E-05  5.992503E-01
        25 -5.445947E-03  1.250093E-04  6.010417E-01
        26 -5.453300E-03  3.033124E-04  5.983738E-01
        27 -5.629299E-03  6.595201E-04  5.912310E-01
        28 -6.160757E-03  1.292788E-03  5.796983E-01
        29 -7.203716E-03  2.284834E-03  5.639565E-01
        30 -8.859607E-03  3.687271E-03  5.442788E-01
        31 -1.117041E-02  5.518702E-03  5.210324E-01
        32 -1.414478E-02  7.777844E-03  4.946850E-01
        33 -1.778426E-02  1.045680E-02  4.658157E-01
        34 -2.207726E-02  1.353753E-02  4.351191E-01
        35 -2.699543E-02  1.698933E-02  4.034108E-01
        36 -3.247105E-02  2.075597E-02  3.716305E-01
        37 -3.840655E-02  2.475906E-02  3.408519E-01
        38 -4.464855E-02  2.888161E-02  3.122924E-01
        39 -5.097850E-02  3.295766E-02  2.873350E-01
        40 -5.709491E-02  3.674924E-02  2.675880E-01
        41 -6.253263E-02  3.986570E-02  2.547747E-01
        42  2.448100E-02 -1.056787E-02  1.818431E-01
        43  2.454983E-02 -1.079818E-02  1.830728E-01
        44  2.475200E-02 -1.105630E-02  1.887472E-01
        45  2.484161E-02 -1.124283E-02  1.986318E-01
        46  2.466077E-02 -1.129885E-02  2.124715E-01
        47  2.411618E-02 -1.118938E-02  2.298657E-01
        48  2.316790E-02 -1.090075E-02  2.503841E-01
        49  2.181286E-02 -1.043369E-02  2.735583E-01
        50  2.007335E-02 -9.799019E-03  2.989004E-01
        51  1.798783E-02 -9.014198E-03  3.259113E-01
        52  1.561116E-02 -8.103550E-03  3.540853E-01
        53  1.302260E-02 -7.101424E-03  3.829150E-01
        54  1.031801E-02 -6.048904E-03  4.118932E-01
        55  7.596406E-03 -4.988192E-03  4.405100E-01
        56  4.955335E-03 -3.960621E-03  4.682516E-01
        57  2.486632E-03 -3.004702E-03  4.946039E-01
        58  2.721047E-04 -2.154064E-03  5.190584E-01
        59 -1.619694E-03 -1.435615E-03  5.411224E-01
        60 -3.136979E-03 -8.674163E-04  5.603276E-01
        61 -4.250960E-03 -4.553065E-04  5.762409E-01
        62 -4.965350E-03 -1.880976E-04  5.884764E-01
        63 -5.328718E-03 -3.195945E-05  5.967100E-01
        64 -5.440721E-03  7.205246E-05  6.006927E-01
        65 -5.447311E-03  2.054716E-04  6.002621E-01
        66 -5.527224E-03  4.655139E-04  5.953525E-01
        67 -5.869975E-03  9.536108E-04  5.859987E-01
        68 -6.648284E-03  1.761014E-03  5.723341E-01
        69 -7.991996E-03  2.955095E-03  5.545853E-01
        70 -9.973368E-03  4.571324E-03  5.330721E-01
        71 -1.261764E-02  6.618324E-03  5.082111E-01
        72 -1.592976E-02  9.091414E-03  4.805251E-01
        73 -1.990509E-02  1.197786E-02  4.506507E-01
        74 -2.452439E-02  1.525379E-02  4.193424E-01
        75 -2.974085E-02  1.887655E-02  3.874775E-01
        76 -3.547376E-02  2.278012E-02  3.560617E-01
        77 -4.160070E-02  2.686881E-02  3.262401E-01
        78 -4.794195E-02  3.100532E-02  2.993108E-01
        79 -5.425236E-02  3.499754E-02  2.767693E-01
        80 -6.016646E-02  3.854294E-02  2.603567E-01
        81 -6.540649E-02  4.122832E-02  2.520738E-01
        82  0.000000E+00  0.000000E+00  0.000000E+00
        83  0.000000E+00  0.000000E+00  0.000000E+00
        84 -1.654361E-24  8.271806E-25  0.000000E+00
        85  1.654361E-24  0.000000E+00  0.000000E+00
        86  2.067952E-25 -4.135903E-25  0.000000E+00
        87  8.271806E-25  5.169879E-26  0.000000E+00
        88  4.963084E-24 -8.271806E-25  0.000000E+00
        89 -3.308722E-24  0.000000E+00  0.000000E+00
        90 -3.308722E-24  0.000000E+00  0.000000E+00
        91  3.308722E-24  1.654361E-24  0.000000E+00
        92 -9.926167E-24  0.000000E+00  0.000000E+00
        93  9.926167E-24 -8.271806E-25  0.000000E+00
        94  0.000000E+00  8.271806E-25  0.000000E+00
        95 -8.271806E-25  0.000000E+00  0.000000E+00
        96  0.000000E+00  0.000000E+00  0.000000E+00
        97  0.000000E+00  0.000000E+00  0.000000E+00
        98  0.000000E+00  0.000000E+00  0.000000E+00
        99  1.323489E-23 -3.308722E-24  0.000000E+00
       100  0.000000E+00 -3.308722E-24  0.000000E+00
       101  6.617445E-24  0.000000E+00  0.000000E+00
       102  6.617445E-24  0.000000E+00  0.000000E+00
       103 -6.617445E-24  0.000000E+00  0.000000E+00
       104 -3.308722E-24  0.000000E+00  0.000000E+00
       105  0.000000E+00  5.169879E-26  0.000000E+00
       106 -2.067952E-25  8.271806E-25  0.000000E+00
       107  0.000000E+00 -1.654361E-24  0.000000E+00
       108  0.000000E+00 -3.308722E-24  0.000000E+00
       109  0.000000E+00  0.000000E+00  0.000000E+00
       110  0.000000E+00 -3.308722E-24  0.000000E+00
       111  0.000000E+00  3.308722E-24  0.000000E+00
       112  6.617445E-24  0.000000E+00  0.000000E+00
       113  0.000000E+00 -1.654361E-24  0.000000E+00
       114  0.000000E+00  0.000000E+00  0.000000E+00
       115  3.308722E-24  8.271806E-25  0.000000E+00
       116 -5.169879E-26  0.000000E+00  0.000000E+00
       117  0.000000E+00  0.000000E+00  0.000000E+00
       118 -6.617445E-24  0.000000E+00  0.000000E+00
       119 -6.617445E-24  0.000000E+00  0.000000E+00
       120  0.000000E+00  0.000000E+00  0.000000E+00
       121  0.000000E+00  1.323489E-23  0.000000E+00
       122  0.000000E+00  0.000000E+00  0.000000E+00
       123  6.617445E-24  0.000000E+00  0.000000E+00
       124 -6.617445E-24  3.308722E-24  0.000000E+00
       125 -3.308722E-24 -3.308722E-24  0.000000E+00
       126  4.135903E-25  0.000000E+00  0.000000E+00
       127  9.926167E-24 -8.271806E-25  0.000000E+00
       128  1.323489E-23  0.000000E+00  0.000000E+00
       129  0.000000E+00 -3.308722E-24  0.000000E+00
       130 -2.646978E-23  0.000000E+00  0.000000E+00
       131  1.323489E-23  0.000000E+00  0.000000E+00
       132  0.000000E+00 -3.308722E-24  0.000000E+00
       133  0.000000E+00  1.654361E-24  0.000000E+00
       134  0.000000E+00  0.000000E+00  0.000000E+00
       135  6.617445E-24  0.000000E+00  0.000000E+00
       136  0.000000E+00  0.000000E+00  0.000000E+00
       137  1.323489E-23  0.000000E+00  0.000000E+00
       138 -1.323489E-23  0.000000E+00  0.000000E+00
       139  0.000000E+00  0.000000E+00  0.000000E+00
       140  2.646978E-23 -6.617445E-24  0.000000E+00
       141  0.000000E+00  0.000000E+00  0.000000E+00
       142  2.646978E-23  0.000000E+00  0.000000E+00
       143  0.000000E+00 -3.308722E-24  0.000000E+00
       144 -1.985233E-23  1.654361E-24  0.000000E+00
       145  0.000000E+00  4.135903E-25  0.000000E+00
       146  8.271806E-25  1.654361E-24  0.000000E+00
       147  0.000000E+00  0.000000E+00  0.000000E+00
       148  6.617445E-24  0.000000E+00  0.000000E+00
       149  6.617445E-24  0.000000E+00  0.000000E+00
       150  0.000000E+00  0.000000E+00  0.000000E+00
       151  9.926167E-24  0.000000E+00  0.000000E+00
       152  3.308722E-24  0.000000E+00  0.000000E+00
       153  8.271806E-25  4.135903E-25  0.000000E+00
       154  6.617445E-24 -1.654361E-24  0.000000E+00
       155  6.617445E-24  0.000000E+00  0.000000E+00
       156 -1.323489E-23  6.617445E-24  0.000000E+00
       157  1.323489E-23  0.000000E+00  0.000000E+00
       158  2.646978E-23  1.323489E-23  0.000000E+00
       159 -2.646978E-23  0.000000E+00  0.000000E+00
       160  5.293956E-23  2.646978E-23  0.000000E+00
       161  0.000000E+00  0.000000E+00  0.000000E+00
       162  1.058791E-22  1.058791E-22  0.000000E+00
       163 -6.559407E-02  3.978773E-02  2.491628E-01
       164 -6.271956E-02  3.737143E-02  2.396044E-01
       165 -5.919886E-02  3.462789E-02  2.222563E-01
       166 -5.554929E-02  3.183041E-02  1.986236E-01
       167 -5.206554E-02  2.915085E-02  1.701580E-01
       168 -4.892045E-02  2.669375E-02  1.381624E-01
       169 -4.622075E-02  2.452577E-02  1.038225E-01
       170 -4.401948E-02  2.268129E-02  6.821400E-02
       171 -4.232175E-02  2.116558E-02  3.231439E-02
       172 -4.110963E-02  1.997024E-02 -2.997021E-03
       173 -4.034945E-02  1.907745E-02 -3.693742E-02
       174 -3.998689E-02  1.845697E-02 -6.881890E-02
       175 -3.995835E-02  1.807306E-02 -9.804689E-02
       176 -4.019526E-02  1.788703E-02 -1.241170E-01
       177 -4.062183E-02  1.785600E-02 -1.466111E-01
       178 -4.115418E-02  1.793236E-02 -1.651931E-01
       179 -4.170409E-02  1.806612E-02 -1.796069E-01
       180 -4.218559E-02  1.820901E-02 -1.896774E-01
       181 -4.251243E-02  1.831333E-02 -1.953069E-01
       182 -4.259472E-02  1.832994E-02 -1.964739E-01
       183 -4.233830E-02  1.820799E-02 -1.932308E-01
       184 -4.164831E-02  1.789654E-02 -1.857048E-01
       185 -4.043675E-02  1.734847E-02 -1.741010E-01
       186 -3.863473E-02  1.652628E-02 -1.587010E-01
       187 -3.620991E-02  1.541008E-02 -1.398580E-01
       188 -3.316400E-02  1.399798E-02 -1.179930E-01
       189 -2.952722E-02  1.230385E-02 -9.358743E-02
       190 -2.534978E-02  1.035363E-02 -6.717675E-02
       191 -2.070106E-02  8.184545E-03 -3.934193E-02
       192 -1.567295E-02  5.845922E-03 -1.070045E-02
       193 -1.038241E-02  3.399736E-03  1.810310E-02
       194 -4.961117E-03  9.163170E-04  4.640730E-02
       195  4.398551E-04 -1.524736E-03  7.354819E-02
       196  5.658194E-03 -3.838239E-03  9.887153E-02
       197  1.052645E-02 -5.936572E-03  1.217498E-01
       198  1.488593E-02 -7.735284E-03  1.416018E-01
       199  1.858591E-02 -9.153826E-03  1.579192E-01
       200  2.148847E-02 -1.011880E-02  1.703018E-01
       201  2.348590E-02 -1.057249E-02  1.785225E-01
       202 -6.688164E-02  4.115413E-02  2.506549E-01
       203 -6.443207E-02  3.876525E-02  2.452987E-01
       204 -6.113568E-02  3.611907E-02  2.318034E-01
       205 -5.747597E-02  3.329811E-02  2.111020E-01
       206 -5.386957E-02  3.053262E-02  1.849004E-01
       207 -5.052816E-02  2.794575E-02  1.545186E-01
       208 -4.758807E-02  2.562087E-02  1.212151E-01
       209 -4.512616E-02  2.360645E-02  8.611603E-02
       210 -4.316989E-02  2.192125E-02  5.024876E-02
       211 -4.171167E-02  2.056292E-02  1.454149E-02
       212 -4.072488E-02  1.951784E-02 -2.017478E-02
       213 -4.016488E-02  1.876152E-02 -5.316480E-02
       214 -3.997223E-02  1.826067E-02 -8.378756E-02
       215 -4.008049E-02  1.797785E-02 -1.114939E-01
       216 -4.041717E-02  1.787207E-02 -1.358231E-01
       217 -4.090212E-02  1.789789E-02 -1.563985E-01
       218 -4.144899E-02  1.800629E-02 -1.729238E-01
       219 -4.197055E-02  1.814810E-02 -1.851837E-01
       220 -4.238064E-02  1.827527E-02 -1.930421E-01
       221 -4.259107E-02  1.833932E-02 -1.964396E-01
       222 -4.250955E-02  1.829011E-02 -1.953918E-01
       223 -4.204116E-02  1.807650E-02 -1.899883E-01
       224 -4.109396E-02  1.764916E-02 -1.803949E-01
       225 -3.958892E-02  1.696542E-02 -1.668553E-01
       226 -3.747478E-02  1.599623E-02 -1.496872E-01
       227 -3.473610E-02  1.473061E-02 -1.292786E-01
       228 -3.138896E-02  1.317460E-02 -1.060815E-01
       229 -2.747374E-02  1.134824E-02 -8.060543E-02
       230 -2.305039E-02  9.283181E-03 -5.340949E-02
       231 -1.819965E-02  7.022768E-03 -2.509392E-02
       232 -1.302613E-02  4.622756E-03  3.709041E-03
       233 -7.654436E-03  2.149465E-03  3.234490E-02
       234 -2.226305E-03 -3.219433E-04  6.014945E-02
       235  3.101115E-03 -2.708815E-03  8.646183E-02
       236  8.162339E-03 -4.924425E-03  1.106388E-01
       237  1.279372E-02 -6.882419E-03  1.320735E-01
       238  1.683977E-02 -8.499869E-03  1.502176E-01
       239  2.015504E-02 -9.699194E-03  1.646123E-01
       240  2.261407E-02 -1.041342E-02  1.749335E-01
       241  2.414406E-02 -1.060085E-02  1.811066E-01
       242  0.000000E+00  0.000000E+00  4.235165E-22
       243 -1.323489E-23 -1.323489E-23  0.000000E+00
       244  1.323489E-23  6.617445E-24  0.000000E+00
       245  1.323489E-23  0.000000E+00  0.000000E+00
       246 -3.308722E-24 -1.654361E-24  0.000000E+00
       247  1.654361E-24  0.000000E+00  0.000000E+00
       248 -1.654361E-24  0.000000E+00  0.000000E+00
       249  4.135903E-25  0.000000E+00  0.000000E+00
       250 -2.067952E-25  0.000000E+00  0.000000E+00
       251  0.000000E+00  0.000000E+00  0.000000E+00
       252 -2.584939E-26  5.169879E-26  0.000000E+00
       253  0.000000E+00  0.000000E+00  0.000000E+00
       254 -1.033976E-25 -7.754818E-26  0.000000E+00
       255  0.000000E+00  1.292470E-26  0.000000E+00
       256 -4.135903E-25  1.033976E-25  0.000000E+00
       257  0.000000E+00  0.000000E+00  0.000000E+00
       258 -1.654361E-24 -2.067952E-25  0.000000E+00
       259 -8.271806E-25  0.000000E+00  0.000000E+00
       260  1.654361E-24 -8.271806E-25  0.000000E+00
       261 -8.271806E-25 -4.135903E-25  0.000000E+00
       262  0.000000E+00  0.000000E+00  0.000000E+00
       263  0.000000E+00  0.000000E+00  0.000000E+00
       264  0.000000E+00  0.000000E+00  0.000000E+00
       265  3.308722E-24  0.000000E+00  0.000000E+00
       266 -3.308722E-24  0.000000E+00  0.000000E+00
       267 -3.308722E-24  0.000000E+00  0.000000E+00
       268  2.481542E-24  4.135903E-25  0.000000E+00
       269  0.000000E+00  4.135903E-25  0.000000E+00
       270 -4.135903E-25  0.000000E+00  0.000000E+00
       271  5.169879E-26 -2.584939E-26  0.000000E+00
       272  0.000000E+00  2.067952E-25  0.000000E+00
       273  0.000000E+00  0.000000E+00  0.000000E+00
       274  0.000000E+00  0.000000E+00  0.000000E+00
       275 -1.654361E-24  0.000000E+00  0.000000E+00
       276 -3.308722E-24  0.000000E+00  0.000000E+00
       277  9.926167E-24  0.000000E+00  0.000000E+00
       278 -9.926167E-24 -3.308722E-24  0.000000E+00
       279  0.000000E+00  0.000000E+00  0.000000E+00
       280 -6.617445E-24 -1.654361E-24  0.000000E+00
       281  1.058791E-22 -1.058791E-22  0.000000E+00
       282  0.000000E+00  0.000000E+00  0.000000E+00
       283  5.293956E-23  0.000000E+00  0.000000E+00
       284  0.000000E+00  0.000000E+00  0.000000E+00
       285 -2.646978E-23  1.323489E-23  0.000000E+00
       286  0.000000E+00  0.000000E+00  0.000000E+00
       287  1.323489E-23  0.000000E+00  0.000000E+00
       288  1.323489E-23 -6.617445E-24  0.000000E+00
       289  0.000000E+00  3.308722E-24  0.000000E+00
       290 -1.654361E-24  0.000000E+00  0.000000E+00
       291  8.271806E-25  8.271806E-25  0.000000E+00
       292 -4.135903E-25 -4.135903E-25  0.000000E+00
       293 -2.584939E-26  0.000000E+00  0.000000E+00
       294  0.000000E+00 -6.462349E-27  0.000000E+00
       295  2.067952E-25  1.292470E-26  0.000000E+00
